fund_id,fund_name,asset_family,method,rebalance_schedule,rebalance_number,rebalance_date,estimation_start,estimation_end,first_held_return_date,estimation_observations,annualization_days,eligible_asset_count,turnover,transaction_cost,transaction_cost_bps,covariance_estimator,covariance_shrinkage,sample_covariance_condition_number,covariance_trace,covariance_condition_number,covariance_minimum_eigenvalue,covariance_ridge_added,expected_return_min,expected_return_max,solver_success,solver_status,solver_message,solver_iterations,valid_start_count,objective_value,expected_portfolio_return,expected_portfolio_volatility,expected_sharpe,weight_sum_residual,maximum_bound_residual,minimum_weight,maximum_weight,crypto_sleeve_weight,weight_hhi,risk_contribution_dispersion,effective_number_of_bets,effective_bet_ratio,cluster_count,minimum_linkage_distance,maximum_linkage_distance,constraint_projection_applied,projection_l1_distance,raw_maximum_weight,raw_weight_hhi,raw_crypto_sleeve_weight,ordered_asset_signature
combined_hierarchical_risk_parity,Combined Hierarchical Risk Parity,combined,hierarchical_risk_parity,monthly,4,2021-04-01,2020-04-01,2021-03-31,2021-04-01,252,252,60,0.1319999326949667,0.00013199993269496672,10.0,sample_ridge,,662.0121449886715,15.539452910196802,662.0119356502846,0.008177961042976675,2.5899087924670455e-09,-0.060127039234835644,2.867691654241286,True,0,standard single-linkage HRP; raw weights feasible,0,1,0.03270568895380929,0.4254636840016724,0.18084714250938358,2.3526149105706575,0.0,0.0,0.002112914938226974,0.07707820592103422,0.03177910759107952,0.02914964725177282,0.01081091225952755,4.989815593113474,0.0831635932185579,60.0,0.21882854393618092,0.5978440901039667,False,0.0,0.07707820592103422,0.02914964725177282,0.03177910759107952,XRP-USD|TRX-USD|BTC-USD|ETH-USD|ETC-USD|LTC-USD|BCH-USD|EOS-USD|ADA-USD|XLM-USD|NEM|WMT|UPS|TMUS|GILD|AMGN|ABBV|MRK|ABT|INTC|EA|TTWO|QCOM|AMD|ADBE|NVDA|NKE|DIS|PSA|SHW|PLD|AMT|CCI|MMM|OXY|SLB|COP|CVX|XOM|T|USB|WFC|GS|MS|NUE|DD|CAT|DOW|BA|GE|SBUX|O|NEE|D|DUK|AEP|SO|V|CMCSA|KO
combined_hierarchical_risk_parity,Combined Hierarchical Risk Parity,combined,hierarchical_risk_parity,monthly,5,2021-05-03,2020-05-01,2021-04-30,2021-05-03,252,252,60,0.14677503941557113,0.00014677503941557112,10.0,sample_ridge,,797.3613484584146,15.299208835217478,797.3610584587759,0.00700213425586742,2.5498681137042323e-09,-0.2081438801394524,2.7040908911882555,True,0,standard single-linkage HRP; raw weights feasible,0,1,0.020499355565747567,0.3201458938049661,0.14317596015304931,2.2360310590042007,1.1102230246251565e-16,0.0,0.0009069233263127438,0.09581110702378962,0.02984801137347679,0.03297275412539297,0.011884272019722588,6.519133339223808,0.1086522223203968,60.0,0.2135245158094587,0.6098134648006001,False,0.0,0.09581110702378962,0.03297275412539297,0.02984801137347679,TRX-USD|XRP-USD|ADA-USD|XLM-USD|ETH-USD|BTC-USD|ETC-USD|EOS-USD|BCH-USD|LTC-USD|WMT|NEM|GILD|ABBV|AMGN|MRK|UPS|INTC|ABT|TMUS|QCOM|AMD|ADBE|NVDA|EA|TTWO|NKE|SHW|PSA|PLD|AMT|CCI|NEE|D|AEP|DUK|SO|DIS|MMM|T|DD|NUE|CAT|DOW|OXY|SLB|COP|CVX|XOM|GS|MS|USB|WFC|BA|GE|SBUX|V|CMCSA|KO|O
combined_hierarchical_risk_parity,Combined Hierarchical Risk Parity,combined,hierarchical_risk_parity,monthly,6,2021-06-01,2020-06-01,2021-05-28,2021-06-01,252,252,60,0.061065758597714855,6.106575859771485e-05,10.0,sample_ridge,,1412.0342280329962,19.13689618527403,1412.0335165734627,0.0063256854156733084,3.1894826656508454e-09,-0.09446757920356907,2.5441974199957964,True,0,standard single-linkage HRP; raw weights feasible,0,1,0.018319691816694645,0.2775709510057023,0.13535025606438522,2.0507604424011108,1.1102230246251565e-16,0.0,0.0007403283210371406,0.09668331910313296,0.016486753093914546,0.03312818637358205,0.012778368030325471,6.335620157761666,0.10559366929602777,60.0,0.20550462474860828,0.6122481436396198,False,0.0,0.09668331910313296,0.03312818637358205,0.016486753093914546,XRP-USD|TRX-USD|ETC-USD|BTC-USD|ETH-USD|EOS-USD|BCH-USD|LTC-USD|ADA-USD|XLM-USD|WMT|NEM|GILD|AMGN|ABBV|MRK|UPS|INTC|ABT|TMUS|NKE|QCOM|AMD|ADBE|NVDA|EA|TTWO|SHW|PSA|PLD|AMT|CCI|DIS|NEE|D|DUK|AEP|SO|CMCSA|KO|O|SBUX|V|MMM|T|GS|MS|USB|WFC|OXY|SLB|COP|CVX|XOM|DD|NUE|CAT|DOW|BA|GE
combined_hierarchical_risk_parity,Combined Hierarchical Risk Parity,combined,hierarchical_risk_parity,monthly,7,2021-07-01,2020-07-01,2021-06-30,2021-07-01,252,252,60,0.14295634550470665,0.00014295634550470665,10.0,sample_ridge,,1689.7173417506071,19.25250895118555,1689.7163954840023,0.005726371633277819,3.2087514597767435e-09,-0.04517062980827402,2.4942228399591873,True,0,standard single-linkage HRP; raw weights feasible,0,1,0.014502856186376355,0.29274872762227916,0.12042780487236474,2.4309064499892576,0.0,0.0,0.00047657661133144113,0.05876829733562518,0.010264775217572715,0.029041466387034566,0.011983936161351912,6.943340920817911,0.11572234868029851,60.0,0.21690889301915448,0.6123478669929822,False,0.0,0.05876829733562518,0.029041466387034566,0.010264775217572715,XRP-USD|TRX-USD|ETC-USD|BTC-USD|ETH-USD|EOS-USD|BCH-USD|LTC-USD|ADA-USD|XLM-USD|NEM|WMT|NKE|ABT|GILD|AMGN|ABBV|MRK|UPS|INTC|TMUS|QCOM|EA|TTWO|AMD|ADBE|NVDA|DIS|T|MMM|GE|BA|GS|MS|USB|WFC|SLB|OXY|COP|CVX|XOM|DD|CAT|DOW|NUE|NEE|D|DUK|AEP|SO|O|CMCSA|KO|SBUX|V|SHW|PSA|PLD|AMT|CCI
combined_hierarchical_risk_parity,Combined Hierarchical Risk Parity,combined,hierarchical_risk_parity,monthly,8,2021-08-02,2020-07-31,2021-07-30,2021-08-02,252,252,60,0.10275255560282508,0.00010275255560282508,10.0,sample_ridge,,1995.455148305402,19.050136395589725,1995.4538598721672,0.004914837793726759,3.1750227008480616e-09,-0.03111480254552568,2.133926362043439,True,0,standard single-linkage HRP; raw weights feasible,0,1,0.014543129086580732,0.27223048095567515,0.12059489660255418,2.257396362740522,0.0,0.0,0.00047646257392991497,0.06272588753592087,0.01040285593164052,0.027726706715498227,0.011233436622085907,7.710163240697195,0.12850272067828658,60.0,0.21953383207970645,0.609021944130951,False,0.0,0.06272588753592087,0.027726706715498227,0.01040285593164052,XRP-USD|TRX-USD|ETC-USD|BTC-USD|ETH-USD|EOS-USD|BCH-USD|LTC-USD|ADA-USD|XLM-USD|NEM|NKE|UPS|ABT|WMT|GILD|AMGN|ABBV|MRK|TMUS|INTC|DIS|T|MMM|GE|BA|SLB|OXY|COP|CVX|XOM|GS|MS|USB|WFC|DD|CAT|DOW|NUE|NEE|SO|AEP|D|DUK|O|CMCSA|SBUX|KO|V|EA|QCOM|TTWO|ADBE|AMD|NVDA|SHW|PSA|PLD|AMT|CCI
combined_hierarchical_risk_parity,Combined Hierarchical Risk Parity,combined,hierarchical_risk_parity,monthly,9,2021-09-01,2020-09-01,2021-08-31,2021-09-01,252,252,60,0.13536454233016898,0.000135364542330169,10.0,sample_ridge,,2130.423351434478,19.19628066223325,2130.421906888042,0.004716244829139146,3.1993800783784072e-09,-0.07863987065770972,2.5355819840145335,True,0,standard single-linkage HRP; raw weights feasible,0,1,0.013930286033040664,0.2426839109439953,0.11802663272770542,2.056179231206924,2.220446049250313e-16,0.0,0.000505279024383026,0.06771937833824236,0.01118719512710645,0.03014066077595916,0.01334146904015297,8.927077706984006,0.14878462844973345,60.0,0.2066225584144518,0.6030595926604356,False,0.0,0.06771937833824236,0.03014066077595916,0.01118719512710645,XRP-USD|TRX-USD|ETC-USD|BTC-USD|ETH-USD|EOS-USD|BCH-USD|LTC-USD|ADA-USD|XLM-USD|NEM|NKE|UPS|ABBV|MRK|AMGN|GILD|WMT|ABT|INTC|SHW|PSA|PLD|AMT|CCI|EA|TTWO|QCOM|AMD|ADBE|NVDA|MMM|TMUS|DIS|CMCSA|KO|SBUX|V|NEE|O|SO|DUK|AEP|D|T|GE|BA|SLB|OXY|COP|CVX|XOM|GS|MS|USB|WFC|DD|CAT|DOW|NUE
combined_hierarchical_risk_parity,Combined Hierarchical Risk Parity,combined,hierarchical_risk_parity,monthly,10,2021-10-01,2020-10-01,2021-09-30,2021-10-01,252,252,60,0.10511279958010826,0.00010511279958010827,10.0,sample_ridge,,2463.798347830006,19.277343381734276,2463.7964940943734,0.004268516662541306,3.2128905314934743e-09,-0.12416434745014902,2.3815964347981127,True,0,standard single-linkage HRP; raw weights feasible,0,1,0.011866140024091726,0.1715046889560285,0.10893181364547148,1.5744224135862286,0.0,0.0,0.000428469265026444,0.05870158155366014,0.00955182309982685,0.029812124439231653,0.01328124070264005,9.181128642698292,0.1530188107116382,60.0,0.20033707097960968,0.6046450113606613,False,0.0,0.05870158155366014,0.029812124439231653,0.00955182309982685,XRP-USD|TRX-USD|ETC-USD|BTC-USD|ETH-USD|EOS-USD|BCH-USD|LTC-USD|ADA-USD|XLM-USD|NEM|UPS|AMGN|GILD|ABBV|MRK|NKE|WMT|ABT|TMUS|SHW|MMM|INTC|EA|TTWO|PSA|PLD|AMT|CCI|QCOM|ADBE|AMD|NVDA|CMCSA|NEE|O|SO|AEP|D|DUK|SBUX|KO|V|T|DIS|GE|BA|DD|SLB|OXY|COP|CVX|XOM|NUE|CAT|DOW|GS|MS|USB|WFC
combined_hierarchical_risk_parity,Combined Hierarchical Risk Parity,combined,hierarchical_risk_parity,monthly,11,2021-11-01,2020-10-30,2021-10-29,2021-11-01,252,252,60,0.081192384965857,8.1192384965857e-05,10.0,sample_ridge,,2619.1187078079533,19.338376758386744,2619.1166455316716,0.0040917703255054574,3.2230627608338288e-09,-0.03804484144889364,2.5476784819297986,True,0,standard single-linkage HRP; raw weights feasible,0,1,0.010732332187712053,0.2502529321487177,0.1035969699736052,2.4156394942098984,0.0,0.0,0.00038939735122986104,0.053762302965250974,0.008883076119680103,0.029291062292072744,0.01297090362367,9.461902384074248,0.15769837306790413,60.0,0.20243691756902119,0.6037876674136358,False,0.0,0.053762302965250974,0.029291062292072744,0.008883076119680103,XRP-USD|TRX-USD|ETC-USD|BTC-USD|ETH-USD|EOS-USD|BCH-USD|LTC-USD|ADA-USD|XLM-USD|NEM|NKE|ABBV|MRK|AMGN|GILD|UPS|WMT|ABT|TMUS|MMM|SHW|INTC|EA|TTWO|PSA|PLD|AMT|CCI|QCOM|ADBE|AMD|NVDA|KO|O|NEE|SO|AEP|D|DUK|T|DIS|GE|BA|GS|MS|USB|WFC|SLB|OXY|COP|CVX|XOM|DD|NUE|CAT|DOW|CMCSA|SBUX|V
combined_hierarchical_risk_parity,Combined Hierarchical Risk Parity,combined,hierarchical_risk_parity,monthly,12,2021-12-01,2020-12-01,2021-11-30,2021-12-01,252,252,60,0.14945837152790517,0.00014945837152790517,10.0,sample_ridge,,2669.719085657815,18.426989818738598,2669.717009456781,0.003947631431548849,3.0711649390781164e-09,-0.17349452421536093,1.9218005257051143,True,0,standard single-linkage HRP; raw weights feasible,0,1,0.01023705058731372,0.13729246553100236,0.1011783108542227,1.3569357342683135,0.0,0.0,0.0003206598535356015,0.08575156269804465,0.007304607772085923,0.031274492974482454,0.013421797588070467,8.831198694914367,0.14718664491523945,60.0,0.22504370318850903,0.6028560042731773,False,0.0,0.08575156269804465,0.031274492974482454,0.007304607772085923,XRP-USD|TRX-USD|ETC-USD|BTC-USD|ETH-USD|EOS-USD|BCH-USD|LTC-USD|ADA-USD|XLM-USD|WMT|UPS|MRK|NEM|ABBV|AMGN|GILD|NKE|ABT|MMM|T|BA|GE|DD|GS|MS|USB|WFC|SLB|OXY|COP|CVX|XOM|NUE|CAT|DOW|DIS|SHW|SBUX|V|CMCSA|TMUS|EA|TTWO|INTC|KO|QCOM|ADBE|AMD|NVDA|PSA|O|PLD|AMT|CCI|NEE|SO|AEP|D|DUK
combined_hierarchical_risk_parity,Combined Hierarchical Risk Parity,combined,hierarchical_risk_parity,monthly,13,2022-01-03,2021-01-04,2021-12-31,2022-01-03,252,252,60,0.08631444722585549,8.63144472258555e-05,10.0,sample_ridge,,2666.6247079653226,17.698271806197972,2666.622618322197,0.003762759745499404,2.949711938202543e-09,-0.12605950714046,1.882587306240429,True,0,standard single-linkage HRP; raw weights feasible,0,1,0.010870865652298507,0.18637676243222762,0.1042634435087318,1.7875561765482935,2.220446049250313e-16,0.0,0.0003872102947154493,0.08146131252076315,0.00836815161245956,0.0303863039537578,0.012770722121742276,8.748401477128326,0.1458066912854721,60.0,0.2181637880421818,0.60434433278534,False,0.0,0.08146131252076315,0.0303863039537578,0.00836815161245956,XRP-USD|ADA-USD|XLM-USD|TRX-USD|ETC-USD|BTC-USD|ETH-USD|EOS-USD|BCH-USD|LTC-USD|WMT|MRK|NEM|ABBV|AMGN|GILD|UPS|ABT|NKE|EA|TTWO|MMM|INTC|QCOM|ADBE|AMD|NVDA|SHW|KO|O|PSA|PLD|AMT|CCI|NEE|SO|AEP|D|DUK|T|CMCSA|TMUS|BA|GE|NUE|DD|GS|MS|USB|WFC|SLB|OXY|COP|CVX|XOM|CAT|DOW|SBUX|DIS|V
combined_hierarchical_risk_parity,Combined Hierarchical Risk Parity,combined,hierarchical_risk_parity,monthly,14,2022-02-01,2021-02-02,2022-01-31,2022-02-01,252,252,60,0.12070936448249846,0.00012070936448249846,10.0,sample_ridge,,2851.3428451164423,16.249425250724453,2851.3405090359306,0.0033044261135941736,2.7082375147050344e-09,-0.26246068625737806,1.7523508442205948,True,0,standard single-linkage HRP; raw weights feasible,0,1,0.011068516510926146,0.16708569567387535,0.1052070174034325,1.5881611302900027,0.0,0.0,0.0004285830905791193,0.05317946064613929,0.009329267971789129,0.027248107633300225,0.011616158187028314,7.354634961997849,0.12257724936663082,60.0,0.23494126132999024,0.5899974487910662,False,0.0,0.05317946064613929,0.027248107633300225,0.009329267971789129,EA|TTWO|TRX-USD|ADA-USD|ETC-USD|XLM-USD|XRP-USD|BTC-USD|ETH-USD|EOS-USD|BCH-USD|LTC-USD|NEM|MRK|UPS|NKE|ABBV|AMGN|GILD|WMT|ABT|TMUS|CMCSA|T|SBUX|INTC|ADBE|QCOM|AMD|NVDA|V|DIS|BA|GE|NUE|GS|MS|USB|WFC|SLB|OXY|COP|CVX|XOM|CAT|DD|DOW|SHW|MMM|O|PSA|PLD|AMT|CCI|NEE|KO|D|AEP|DUK|SO
combined_hierarchical_risk_parity,Combined Hierarchical Risk Parity,combined,hierarchical_risk_parity,monthly,15,2022-03-01,2021-03-02,2022-02-28,2022-03-01,252,252,60,0.09597264374945706,9.597264374945707e-05,10.0,sample_ridge,,2501.83520665403,15.6446971387369,2501.8334143156535,0.0036381531451726568,2.6074494970483213e-09,-0.46865655744791945,1.8126264661629579,True,0,standard single-linkage HRP; raw weights feasible,0,1,0.011427395408654067,0.13426208453424582,0.10689899629395061,1.2559714233897226,1.1102230246251565e-16,0.0,0.00044799238606738447,0.05304694472268512,0.010093334692585639,0.02711992444388279,0.010544720872450758,6.124274559997395,0.10207124266662325,60.0,0.2408104862596318,0.6019569297169421,False,0.0,0.05304694472268512,0.02711992444388279,0.010093334692585639,NEM|MRK|EA|TTWO|TRX-USD|ETC-USD|ADA-USD|XLM-USD|XRP-USD|BTC-USD|ETH-USD|EOS-USD|BCH-USD|LTC-USD|ABBV|AMGN|GILD|NKE|UPS|TMUS|CMCSA|T|ABT|V|DIS|BA|MMM|GE|NUE|SLB|OXY|COP|CVX|XOM|GS|MS|USB|WFC|CAT|DD|DOW|WMT|SBUX|INTC|ADBE|QCOM|AMD|NVDA|NEE|SHW|O|PSA|PLD|AMT|CCI|KO|AEP|D|DUK|SO
combined_hierarchical_risk_parity,Combined Hierarchical Risk Parity,combined,hierarchical_risk_parity,monthly,16,2022-04-01,2021-04-05,2022-03-31,2022-04-01,252,252,60,0.09991158981291266,9.991158981291266e-05,10.0,sample_ridge,,2657.789451460922,15.508194418583997,2657.7874311998767,0.003399066256181919,2.5846990439170094e-09,-0.30439771676211014,1.885652709704718,True,0,standard single-linkage HRP; raw weights feasible,0,1,0.011637230322242459,0.1269447811279682,0.10787599511588507,1.1767657947590529,0.0,0.0,0.00041978034302141143,0.057058505999069115,0.009343152975691464,0.027728836517872228,0.011513327329908871,6.021459711550617,0.10035766185917695,60.0,0.25854656892429995,0.6022917590041165,False,0.0,0.057058505999069115,0.027728836517872228,0.009343152975691464,NEM|EA|TTWO|ETC-USD|ADA-USD|TRX-USD|BTC-USD|EOS-USD|ETH-USD|BCH-USD|LTC-USD|XLM-USD|XRP-USD|MRK|TMUS|CMCSA|T|UPS|WMT|ABT|INTC|ADBE|QCOM|AMD|NVDA|SHW|O|AMT|CCI|PLD|PSA|KO|NEE|D|AEP|DUK|SO|NKE|SBUX|V|MMM|SLB|OXY|COP|CVX|XOM|NUE|DIS|GS|MS|USB|WFC|BA|GE|CAT|DD|DOW|ABBV|AMGN|GILD
combined_hierarchical_risk_parity,Combined Hierarchical Risk Parity,combined,hierarchical_risk_parity,monthly,17,2022-05-02,2021-05-03,2022-04-29,2022-05-02,252,252,60,0.14076931347509833,0.00014076931347509834,10.0,sample_ridge,,2268.0720529882974,14.616939598090791,2268.0705823024423,0.003755351568541809,2.4361565753202328e-09,-0.8113680578388313,0.9388799704010586,True,0,standard single-linkage HRP; raw weights feasible,0,1,0.01353646987996807,0.06376828320868612,0.116346335911227,0.5480901715490355,0.0,0.0,0.0004716884101057556,0.06035863416085811,0.013210447894384652,0.02874998982262189,0.011425838420824137,4.773426544361141,0.07955710907268568,60.0,0.2429178089802989,0.5848455302782051,False,0.0,0.06035863416085811,0.02874998982262189,0.013210447894384652,MRK|EA|TTWO|NEM|ETC-USD|ADA-USD|TRX-USD|BTC-USD|EOS-USD|ETH-USD|BCH-USD|LTC-USD|XLM-USD|XRP-USD|TMUS|UPS|ABBV|AMGN|GILD|WMT|SHW|ABT|NEE|KO|D|DUK|AEP|SO|O|AMT|CCI|PLD|PSA|INTC|ADBE|QCOM|AMD|NVDA|NKE|SBUX|SLB|OXY|COP|CVX|XOM|V|MMM|NUE|CAT|DD|DOW|DIS|GS|MS|USB|WFC|BA|GE|CMCSA|T
combined_hierarchical_risk_parity,Combined Hierarchical Risk Parity,combined,hierarchical_risk_parity,monthly,18,2022-06-01,2021-06-02,2022-05-31,2022-06-01,252,252,60,0.1289666267752224,0.00012896662677522238,10.0,sample_ridge,,1749.1178335346817,11.427291522924937,1749.1168499859352,0.0033850638542445763,1.9045485681086706e-09,-1.3313647804876834,1.0545687899640876,True,0,standard single-linkage HRP; raw weights feasible,0,1,0.015700961944222446,0.06539817092603804,0.1253034793779584,0.521918236035367,0.0,0.0,0.0007513369857915905,0.05841511179217015,0.015662962871814023,0.029173047810341687,0.010816089944218373,3.7375979941638766,0.062293299902731275,60.0,0.19997315908429508,0.5945679784864737,False,0.0,0.05841511179217015,0.029173047810341687,0.015662962871814023,MRK|NEM|EA|TTWO|TMUS|ABBV|TRX-USD|ADA-USD|ETC-USD|XRP-USD|XLM-USD|EOS-USD|BCH-USD|LTC-USD|BTC-USD|ETH-USD|AMGN|GILD|UPS|SHW|WMT|SLB|OXY|COP|CVX|XOM|NUE|V|MMM|CAT|DD|DOW|GS|MS|USB|WFC|DIS|BA|GE|NKE|SBUX|INTC|ADBE|QCOM|AMD|NVDA|ABT|O|AMT|CCI|PLD|PSA|KO|NEE|D|AEP|DUK|SO|CMCSA|T
combined_hierarchical_risk_parity,Combined Hierarchical Risk Parity,combined,hierarchical_risk_parity,monthly,19,2022-07-01,2021-07-01,2022-06-30,2022-07-01,252,252,60,0.1459363919493808,0.0001459363919493808,10.0,sample_ridge,,1728.2907180182563,11.39417321293967,1728.2897413627395,0.00335857919415917,1.8990288498329904e-09,-1.3731545680323536,0.8011361548468544,True,0,standard single-linkage HRP; raw weights feasible,0,1,0.02024252336590246,-0.016191020833556294,0.14227622206785806,-0.1137999069572852,2.220446049250313e-16,0.0,0.0012525483982648493,0.05877325239862422,0.020024729630773206,0.027060206520377016,0.009708632497045172,3.5487743753230685,0.05914623958871781,60.0,0.21944831426724778,0.5736922994748279,False,0.0,0.05877325239862422,0.027060206520377016,0.020024729630773206,MRK|NEM|EA|TTWO|TMUS|WMT|CMCSA|T|UPS|TRX-USD|ADA-USD|XRP-USD|XLM-USD|BTC-USD|ETH-USD|ETC-USD|EOS-USD|BCH-USD|LTC-USD|SHW|KO|NEE|D|SO|AEP|DUK|ABT|AMT|CCI|O|PLD|PSA|NUE|NKE|SBUX|INTC|ADBE|QCOM|AMD|NVDA|V|OXY|SLB|COP|CVX|XOM|MMM|GS|MS|USB|WFC|DIS|CAT|DD|DOW|BA|GE|ABBV|AMGN|GILD
combined_hierarchical_risk_parity,Combined Hierarchical Risk Parity,combined,hierarchical_risk_parity,monthly,20,2022-08-01,2021-07-30,2022-07-29,2022-08-01,252,252,60,0.10561371360573807,0.00010561371360573807,10.0,sample_ridge,,1745.9284225597828,11.969160269844172,1745.9274188145564,0.003467899877531967,1.9948600250254287e-09,-1.124999905167706,1.0610827829850287,True,0,standard single-linkage HRP; raw weights feasible,0,1,0.020186854588572507,0.01382526904984364,0.14208045111334813,0.09730592028324991,0.0,0.0,0.0010215229972420547,0.053882178842203164,0.017435794373108566,0.027721559319317784,0.010163915670554692,3.600822560825865,0.060013709347097745,60.0,0.23267551560304,0.6025831198794699,False,0.0,0.053882178842203164,0.027721559319317784,0.017435794373108566,NEM|MRK|WMT|T|TMUS|CMCSA|EA|TTWO|SHW|TRX-USD|ETC-USD|BTC-USD|ETH-USD|ADA-USD|XRP-USD|XLM-USD|EOS-USD|BCH-USD|LTC-USD|UPS|NUE|KO|MMM|SBUX|INTC|NKE|ADBE|QCOM|AMD|NVDA|V|OXY|SLB|CVX|COP|XOM|GS|MS|USB|WFC|DIS|BA|GE|CAT|DD|DOW|NEE|D|SO|AEP|DUK|ABT|O|AMT|CCI|PLD|PSA|ABBV|AMGN|GILD
combined_hierarchical_risk_parity,Combined Hierarchical Risk Parity,combined,hierarchical_risk_parity,monthly,21,2022-09-01,2021-09-01,2022-08-31,2022-09-01,252,252,60,0.10916573385825347,0.00010916573385825346,10.0,sample_ridge,,1737.9831184875734,11.88356948842717,1737.9821098442574,0.0034107794427566457,1.9805948949319128e-09,-1.791651518649385,1.1828191271343909,True,0,standard single-linkage HRP; raw weights feasible,0,1,0.021657285663443004,-0.02304940110671131,0.14716414530531208,-0.15662375545953933,1.1102230246251565e-16,0.0,0.001156523084392581,0.0564975535083926,0.019455220920558736,0.027669963658256334,0.009221024888460569,3.512570566436875,0.05854284277394792,60.0,0.23105434347080864,0.5975997910883134,False,0.0,0.0564975535083926,0.027669963658256334,0.019455220920558736,NEM|MRK|WMT|T|TMUS|CMCSA|ABBV|AMGN|GILD|EA|TTWO|SHW|TRX-USD|ETC-USD|BTC-USD|ETH-USD|ADA-USD|EOS-USD|BCH-USD|LTC-USD|XLM-USD|XRP-USD|NUE|UPS|KO|NEE|V|MMM|SBUX|NKE|INTC|ADBE|QCOM|AMD|NVDA|OXY|SLB|CVX|COP|XOM|GS|MS|USB|WFC|DIS|CAT|DD|DOW|BA|GE|D|SO|AEP|DUK|ABT|O|AMT|CCI|PLD|PSA
